Moisture,Nitrogen,Phosphorous,Potassium,Crop_Name
72.83746418487154,1.3968096761591335,0.39175568589048737,1.2743321687964242,Corn-Field for silage
73.19247622744565,1.3155051266717188,0.4040986858064458,1.2074019708112644,Corn-Field for silage
72.8851203126096,1.3398137838104238,0.18699800083559565,1.447636158020863,Corn-Field for silage
73.47732043922453,1.1602797445928494,0.1940456832714507,1.1457105337043898,Corn-Field for silage
72.67265560041747,1.2061935356628386,0.21868542689586262,1.4320870327347364,Corn-Field for silage
73.77832685384814,1.4262260156878148,0.3331090764474409,1.3434859678503572,Corn-Field for silage
72.76312414533842,1.1542405618908806,0.2805082096551556,1.4145451223454295,Corn-Field for silage
72.7977720679869,1.441735587102654,0.2817725131063701,1.168090387305256,Corn-Field for silage
72.93710358263533,1.2461506704773433,0.22507972564286677,1.192498248574029,Corn-Field for silage
72.82060987635919,1.2635621459369883,0.21115674861070974,1.060918724983657,Corn-Field for silage
73.3332480574363,1.3598055709854668,0.17657385197302267,1.3787415685429174,Corn-Field for silage
71.62214501529895,1.2369881892937844,0.3296283838042173,1.4212847646680555,Corn-Field for silage
73.31496631721389,1.1650248002154329,0.2508796516735268,1.2311743271364612,Corn-Field for silage
73.27943684541675,1.2114305220062898,0.27498629308712275,1.0571510672986282,Corn-Field for silage
72.82797252942152,1.2926218538852405,0.41854447351051133,1.3509329969813635,Corn-Field for silage
72.50860259379382,1.2030670784009714,0.32029001564998155,1.356422447487165,Corn-Field for silage
73.44372624477091,1.3158128660874548,0.37357041095695676,0.7594750159926356,Corn-Field for silage
73.55769358124182,1.3679816817108248,0.2525995300223758,1.3165069723041314,Corn-Field for silage
73.3242385112504,1.3151426422944235,0.3273808772388301,1.3002832631357097,Corn-Field for silage
73.54742481807506,1.383098861765349,0.2010215627608843,1.1883771378845094,Corn-Field for silage
72.83583081250113,1.2492034977655093,0.15141048145707137,1.207736940369797,Corn-Field for silage
73.30091855006027,1.4264735784572395,0.4199793317087175,1.47130989348801,Corn-Field for silage
72.43068119087815,1.3618126715275887,0.15972066498044366,1.1724698457390237,Corn-Field for silage
73.20149151854424,1.3460021659001111,0.12698577602840305,1.246805733790504,Corn-Field for silage
73.77467886369948,1.3702031066097131,0.37233330044461976,1.30530340574489,Corn-Field for silage
72.24997317479628,1.5014565870118834,0.28977944566770764,0.6514732518913268,Corn-Field for silage
72.43285413618152,1.408531397582075,0.35966772128806945,1.3916839580553235,Corn-Field for silage
73.9679696329491,1.386560467099944,0.24015442497268016,1.4384128983061886,Corn-Field for silage
72.97859240352777,1.4311227525433496,0.3468351032058275,1.250089522420599,Corn-Field for silage
72.73597072437097,1.2333004224123214,0.5952799822875013,1.4216487779160678,Corn-Field for silage
72.90487074552094,1.2441507496068616,0.4698669639656793,0.9452304477408189,Corn-Field for silage
73.73620248138207,1.2236553020111087,0.2621750245539333,1.1770654770090871,Corn-Field for silage
72.4959121242691,1.1464545215669306,0.11975030591418045,1.106394094162182,Corn-Field for silage
73.39136812344194,1.3878808425595635,0.3747832280807773,1.0848410221455067,Corn-Field for silage
73.87096458472192,1.2531635922765019,0.2672436214450998,1.3941096486332873,Corn-Field for silage
72.47030608734433,1.1349683684937912,0.04347557470373031,1.080256268966536,Corn-Field for silage
72.82841768615087,1.4209018406019687,0.36060058874004136,1.3653045581526737,Corn-Field for silage
72.89572599999543,1.2476163057014213,0.3173941076634666,0.7975242060493263,Corn-Field for silage
74.34061966805858,1.475354666715507,0.4158964621657086,1.2246697190704856,Corn-Field for silage
72.49120603536535,1.2833821114384647,0.2917155985262839,0.9362996166850193,Corn-Field for silage
72.92999249935046,1.176868246735043,0.2180642614010984,1.1742243283706155,Corn-Field for silage
73.41034014656704,1.4556998578218772,0.30512554172741785,1.2188876877627612,Corn-Field for silage
73.27434593726677,1.1091006972017856,0.321851932316991,1.4824642826754726,Corn-Field for silage
72.9627880791066,1.246293994641356,0.29379531631416467,1.1933976494556675,Corn-Field for silage
72.86453318566257,1.2589310780903693,0.2957217818905827,1.3891253567889954,Corn-Field for silage
72.7065038790457,1.2481146014496047,0.28147204505982015,1.5141336738482467,Corn-Field for silage
72.26561107337174,1.4275874790341356,0.13758250055884808,1.1213620314109525,Corn-Field for silage
73.17825782085342,1.2365623383624358,0.34763431124065913,1.5326301272693197,Corn-Field for silage
72.74349821600933,1.2082185468239497,0.3551066896727353,1.259327237909861,Corn-Field for silage
73.26844417681295,1.265470325624154,0.3246158623314319,1.0225284613801984,Corn-Field for silage
73.59353667937727,1.3670672033365048,0.246339250373095,1.4494597291298095,Corn-Field for silage
73.73725061474684,1.4911731758404554,0.24283720266887276,0.8205732210787652,Corn-Field for silage
73.0169391508271,1.4378500017545395,0.23564693016234844,1.1412425181313652,Corn-Field for silage
72.12170768932658,1.3173653206725033,0.22868707215440243,0.9489710530225957,Corn-Field for silage
73.41889547744505,1.3906724693610562,0.41956449044384747,1.115699443422325,Corn-Field for silage
73.29877865111027,1.3707589387158603,0.39378802276805025,0.8662963011325281,Corn-Field for silage
72.55139490150657,1.2421886342862403,0.3236603490056078,1.3216485267150238,Corn-Field for silage
73.03708981649916,1.1930491525800926,0.42216552899620374,1.6459542751592557,Corn-Field for silage
73.91097127940087,1.3999905549448832,0.19490165018292754,1.2686219944261434,Corn-Field for silage
72.99928172543859,1.248813920441775,0.35134721659388324,1.2462023263834134,Corn-Field for silage
73.06959967294098,1.3413281936089185,0.3546247685401212,1.009731888683553,Corn-Field for silage
73.05702725551217,1.4165094729740284,0.2709931311888624,1.1389357028667868,Corn-Field for silage
73.61479859877176,1.2339567707820014,0.3476201638000267,1.2617481418607521,Corn-Field for silage
73.23693690019792,1.3539294482394446,0.11376034999635193,1.1722558449837666,Corn-Field for silage
73.51952894025811,1.3389335748459583,0.3664433016669489,1.164810722779734,Corn-Field for silage
73.20168768975387,1.299829337045428,0.2660464772854164,0.9944377924023375,Corn-Field for silage
73.43185580097571,1.0309173582936122,0.4478597458874378,1.1619929765711425,Corn-Field for silage
72.72347819360438,1.1988268746024184,-0.0019438693777342197,1.2811881933323535,Corn-Field for silage
73.60237748011839,1.3594028950947226,0.2574496778060429,1.1979100389686144,Corn-Field for silage
73.12286434059172,1.3020509526778654,0.23388479110626972,1.1474074475466847,Corn-Field for silage
72.9250351995362,1.1965700701285287,0.1931201679781917,1.737737490220486,Corn-Field for silage
71.94804146304128,1.2554581412511958,0.13474450708610106,1.475993038599371,Corn-Field for silage
72.51774298909814,1.236584563854142,0.5112667263265177,1.185302386416311,Corn-Field for silage
72.13922029830749,1.2564498339800734,0.057510427210517745,1.1068703176874117,Corn-Field for silage
72.95102372506713,1.422116063357081,0.06937253360430101,1.4528319668187328,Corn-Field for silage
73.19282312787492,1.341694709158481,0.20809085787746648,1.1012235456551767,Corn-Field for silage
72.24418691710393,1.5029927377637056,0.41313489672168874,1.0211440244180665,Corn-Field for silage
73.08644781860843,1.370861981446435,0.40819768450857336,1.3985939193173698,Corn-Field for silage
73.16633028917694,1.472394667842372,0.163557490792525,1.469852796930383,Corn-Field for silage
72.56306056399289,1.3524954220701066,0.1991002591687772,1.2581065216222806,Corn-Field for silage
72.96779693181747,1.3232491135323394,0.3477021259790728,1.4089614893104705,Corn-Field for silage
73.48901958629646,1.2124935435491917,0.2341734838905003,1.1266525052586291,Corn-Field for silage
73.25252294326981,1.261842849885141,0.1978939348892851,1.3516686689527369,Corn-Field for silage
73.2434739939964,1.1319487671439536,0.2767199951252052,1.6532600094997334,Corn-Field for silage
72.82102115281567,1.3629372975143563,0.35239708578500983,1.1476530900872728,Corn-Field for silage
72.73479009733278,1.2308944983677967,0.2957206721806022,1.0334422603247677,Corn-Field for silage
72.44216694531987,1.3028962884981885,0.2121870410605502,1.2831501512956542,Corn-Field for silage
72.94586890623135,1.306376763292702,0.2961118118473667,0.9312359945663942,Corn-Field for silage
73.06904263754251,1.2709480134926967,0.15869041302718362,1.2683163400161173,Corn-Field for silage
72.97380277878081,1.37337390283131,0.4105255991383933,1.3046996065406848,Corn-Field for silage
72.10870579362185,1.2941084045514462,0.24017692211461675,0.7558203316108943,Corn-Field for silage
73.05054423103606,1.3682610913259732,0.16200734080838838,1.093671521340243,Corn-Field for silage
73.4505184490564,1.4775670169552877,0.2751778127263827,1.152798947128141,Corn-Field for silage
72.6723068770087,1.2206331152193268,0.20132802169329722,1.214981592642427,Corn-Field for silage
73.06565761950507,1.2272848768919526,0.42498346746752624,1.1365300249746404,Corn-Field for silage
72.47997893888291,1.3424885146811545,0.34905786965705443,0.9979911328797691,Corn-Field for silage
72.9311166974556,1.1305466690894743,0.35760825598374485,1.0769552900555535,Corn-Field for silage
72.58587000245775,1.2915196912036266,0.4091731413148298,1.282066793105968,Corn-Field for silage
73.23009202297416,1.2405922856825957,0.22812741710276138,1.3267955277583001,Corn-Field for silage
73.0568451727375,1.3850980689570296,0.3183002900411245,1.2831421338806333,Corn-Field for silage
73.82454913019788,1.3102652832728028,0.3746788753997139,0.6011920744128652,Corn-Field for silage
73.2832619945183,1.1473779336877812,0.32654755662378765,1.6307832428494478,Corn-Field for silage
72.56844850108186,1.3179615248594745,0.3310897754140078,1.5429227832445336,Corn-Field for silage
72.92433002535101,1.4156050982996062,0.2882453659032522,1.3152648734212051,Corn-Field for silage
72.85874707448905,1.3545799317636944,0.37539985410105886,0.801717487231602,Corn-Field for silage
73.83034405328009,1.2770049051190289,0.2803661918353052,1.0486324675808498,Corn-Field for silage
72.96247371166511,1.2408466522640793,0.2949427103080068,1.0092656785756662,Corn-Field for silage
73.50849815562422,1.286511543882326,0.27250472749918275,1.373520941964866,Corn-Field for silage
72.65602718829057,1.3930888610034173,0.23484477983698987,0.915917472889221,Corn-Field for silage
73.00477819237177,1.3548974888272423,0.21583437972678515,1.2429219803508846,Corn-Field for silage
72.95280773456378,1.429252711704068,0.19504649362351428,1.2962121912298659,Corn-Field for silage
72.58099121589635,1.4588875469449794,0.5449813953841365,1.6754777430825616,Corn-Field for silage
73.1476613475974,1.3268151967576125,0.29801250645759186,1.2625543875903653,Corn-Field for silage
73.12811835694873,1.2638920080106313,0.25627228555357745,1.056065274333039,Corn-Field for silage
72.45666571105001,1.1411253991647121,0.2632769222614502,1.2791921212101314,Corn-Field for silage
72.79838528155835,1.2819633126345598,0.13637796613142134,1.2985594382510124,Corn-Field for silage
72.57213170968541,1.10064694509192,0.2748729494424169,0.8791457517357617,Corn-Field for silage
74.06363696442519,1.2948690919611705,0.37971087506081314,1.6290019874089152,Corn-Field for silage
72.0895944419646,1.2640721183885137,0.15219159959798031,1.0320376838562546,Corn-Field for silage
73.3354737837178,1.3028547483840283,0.3697643053043127,1.0675476581547096,Corn-Field for silage
72.44172168206818,1.3724041244440888,0.36184230330138906,1.1922236924883554,Corn-Field for silage
72.34525163531488,1.2832040378305856,0.39513638019305103,1.4501441917560782,Corn-Field for silage
72.82287969529231,1.2446192829553262,0.19661981975788714,1.258909191678418,Corn-Field for silage
73.1417235904786,1.2632128742493625,0.30943674363495705,1.2047498509911496,Corn-Field for silage
72.97176185104713,1.1326933554692564,0.5489772612133607,0.8681469492203238,Corn-Field for silage
72.60713045349307,1.3371195689092699,0.14513924129533767,1.108845670522899,Corn-Field for silage
72.91133208205618,1.5800184904230696,0.161350204027605,1.2052804132201898,Corn-Field for silage
74.13372089315395,1.1955377211300577,0.35813842541223845,1.3864696318414231,Corn-Field for silage
73.28175565145179,1.3493216968590966,0.19106354440532308,0.9661424281471857,Corn-Field for silage
71.3558000995932,1.584516869879649,0.3063837448288145,1.6472622103244792,Corn-Field for silage
71.96169200628793,1.2604722087398776,0.41252035264265824,1.3172901841764524,Corn-Field for silage
72.68784231891446,1.141726430102819,0.28694298134455193,0.924313195089389,Corn-Field for silage
72.2241191714017,1.3145044367009135,0.1650392320954136,1.455502761661746,Corn-Field for silage
73.24216744782876,1.2791420890600873,0.17455133036979967,1.4290971970013642,Corn-Field for silage
72.25754961721837,1.361994786558212,0.1550552486666528,1.35970296942947,Corn-Field for silage
72.4360663754502,1.2802005861758778,0.4354321666462122,1.435269797502372,Corn-Field for silage
72.81386718544924,1.19541101616603,0.33268019557834777,1.2622088046879931,Corn-Field for silage
73.04562381100094,1.2970017139371952,0.4001575253919848,1.5404974012017725,Corn-Field for silage
73.03130993457894,1.2185018041999578,0.22588615417624586,1.018788646012364,Corn-Field for silage
72.32259322783396,1.3034556512501347,0.292854567496469,1.1366514140124975,Corn-Field for silage
72.56127242991816,1.346734669035132,0.20244829880465076,1.1612616223371794,Corn-Field for silage
72.95051924319807,1.2841767142255363,0.4541515806474648,1.2764149433883558,Corn-Field for silage
73.58183114498934,1.1786166734759813,0.08915570478024576,1.1675372576664134,Corn-Field for silage
72.99767705674489,1.3871176564539178,0.2220634005345759,1.1240922465067207,Corn-Field for silage
72.81416731683643,1.3965549730045868,0.1944870619935286,1.1870457863046404,Corn-Field for silage
72.66705117633843,1.2593367645576994,0.10677684927828737,0.8913482214223322,Corn-Field for silage
73.0560354400211,1.2501275792698117,0.5482726475071983,1.5044880742531275,Corn-Field for silage
73.21093652763358,1.3810072046970328,0.26510917331440975,1.3757375374313963,Corn-Field for silage
73.7302964370954,1.296991949915488,0.3051894845751309,1.3334256278013998,Corn-Field for silage
71.91442922527948,1.2464451078658867,0.23065206729731014,1.2368123719523887,Corn-Field for silage
73.64592868707992,1.4818087115097711,0.4313837073922693,1.0659116801592698,Corn-Field for silage
72.94795337171306,1.2817121739417567,0.1812195064692388,0.9718637396839731,Corn-Field for silage
73.10608071550362,1.262356816386897,0.09587175348870194,1.2794309033765934,Corn-Field for silage
72.61366131326596,1.203778431421004,0.3775056971868897,1.0393668964101095,Corn-Field for silage
73.73515835915207,1.2914080009767182,0.3023455977076539,1.4274977472153976,Corn-Field for silage
72.49095676322823,1.4644705553950033,0.39017683565264877,1.354637473813457,Corn-Field for silage
72.64242105786772,1.3213166897062667,0.049997800441301754,1.1169312649389884,Corn-Field for silage
72.22595409101402,1.2479201978741532,0.4471120437750308,0.918680935315823,Corn-Field for silage
73.06118409129,1.3232386443670736,0.26247988715931836,1.1522538042725263,Corn-Field for silage
73.32924675858891,1.3758792164929365,0.3094286265788858,1.238194349650283,Corn-Field for silage
73.67192536036404,1.173513104190511,0.37203775464042255,1.350747274768513,Corn-Field for silage
72.70742192360946,1.2255272317803503,0.233792852818775,1.4776994140288375,Corn-Field for silage
73.49366251837561,1.3689850821665996,0.2329641594918404,1.4089040476390022,Corn-Field for silage
72.05155155068731,1.2753706302622054,0.398301070969551,1.310016028989761,Corn-Field for silage
72.29220446266093,1.4118407176893337,0.4322360240347426,1.3486378439424238,Corn-Field for silage
72.88389280064429,1.2770342493448577,0.1276316223664588,1.2134114184862257,Corn-Field for silage
72.77923698589056,1.4219557440513368,0.4266720604006351,0.7480422744884814,Corn-Field for silage
72.56513687956053,1.2998076255736535,0.31676541127207386,1.0952881520986815,Corn-Field for silage
71.78404931391874,1.4217500288039993,0.2976591928107488,1.2444024424065872,Corn-Field for silage
72.87254572848317,1.3418457981453085,0.2536933902078072,1.307297885221454,Corn-Field for silage
73.26752767312715,1.3399673106567829,0.2858724374866417,1.2472005161277295,Corn-Field for silage
73.48918528667988,1.2575515483102708,0.19481875815034722,1.1390369658391932,Corn-Field for silage
72.75669529136553,1.5060455368843793,0.36808049036645313,1.1049880526724953,Corn-Field for silage
73.47680126144812,1.251998398608045,0.35052163661178254,1.1364366879294057,Corn-Field for silage
72.78257714598665,1.2065336518033047,0.3795687591447171,1.330649746847995,Corn-Field for silage
73.5225065878917,1.1722540301835325,0.24525307856743972,0.9691505133512738,Corn-Field for silage
73.25595797924663,1.473708121064682,0.49131370898498666,0.8545546826277756,Corn-Field for silage
73.39096205452033,1.4384643603656202,0.263397066739782,1.1804942774632374,Corn-Field for silage
73.58131672363517,1.1888528525433646,0.30454715251302994,1.4428810634619875,Corn-Field for silage
